cod_est,fecha,entradas
618,2024-05-06,54202
805,2024-05-06,4207
1005,2024-05-06,12577
1006,2024-05-06,11610
121,2024-05-07,8794
203,2024-05-07,22897
201,2024-05-07,9457
524,2024-05-07,8983
751,2024-05-07,1991
618,2024-05-07,57622
805,2024-05-07,5262
1005,2024-05-07,13250
1006,2024-05-07,11472
121,2024-05-08,9352
203,2024-05-08,22264
201,2024-05-08,10029
524,2024-05-08,8600
751,2024-05-08,1504
618,2024-05-08,65237
805,2024-05-08,6368
1005,2024-05-08,18202
1006,2024-05-08,34674
121,2024-05-09,9264
203,2024-05-09,23533
201,2024-05-09,9818
524,2024-05-09,8817
751,2024-05-09,2075
618,2024-05-09,57198
805,2024-05-09,8673
1005,2024-05-09,13196
1006,2024-05-09,11760
121,2024-05-10,9564
203,2024-05-10,23697
201,2024-05-10,13355
524,2024-05-10,11087
751,2024-05-10,1373
618,2024-05-10,61474
805,2024-05-10,12635
1005,2024-05-10,14086
1006,2024-05-10,16075
121,2024-05-11,7650
203,2024-05-11,18672
201,2024-05-11,9780
524,2024-05-11,9618
751,2024-05-11,1301
618,2024-05-11,38017
805,2024-05-11,13213
1005,2024-05-11,7165
1006,2024-05-11,12404
121,2024-05-12,6834
203,2024-05-12,13076
201,2024-05-12,8010
524,2024-05-12,6145
751,2024-05-12,19991
618,2024-05-12,28709
805,2024-05-12,6683
1005,2024-05-12,5437
1006,2024-05-12,10404
121,2024-05-13,8174
203,2024-05-13,22708
201,2024-05-13,8913
524,2024-05-13,8510
751,2024-05-13,1523
618,2024-05-13,53948
805,2024-05-13,4188
1005,2024-05-13,12519
1006,2024-05-13,11556
121,2024-05-14,9309
203,2024-05-14,24239
201,2024-05-14,12139
524,2024-05-14,9510
751,2024-05-14,2108
618,2024-05-14,72915
805,2024-05-14,5570
1005,2024-05-14,18358
1006,2024-05-14,26426
121,2024-05-15,8772
203,2024-05-15,14307
201,2024-05-15,13043
524,2024-05-15,6521
751,2024-05-15,1341
618,2024-05-15,22987
805,2024-05-15,1742
1005,2024-05-15,4116
1006,2024-05-15,5797
121,2024-05-16,8970
203,2024-05-16,22786
201,2024-05-16,12199
524,2024-05-16,8538
751,2024-05-16,2009
618,2024-05-16,55383
805,2024-05-16,8397
1005,2024-05-16,12777
1006,2024-05-16,11387
121,2024-05-17,9111
203,2024-05-17,22576
201,2024-05-17,12851
524,2024-05-17,10563
751,2024-05-17,1308
618,2024-05-17,54502
805,2024-05-17,12038
1005,2024-05-17,11942
1006,2024-05-17,10444
121,2024-05-18,7301
203,2024-05-18,17820
201,2024-05-18,9945
524,2024-05-18,9180
751,2024-05-18,1241
618,2024-05-18,41773
805,2024-05-18,12610
1005,2024-05-18,8834
1006,2024-05-18,18419
121,2024-05-19,6235
203,2024-05-19,11929
201,2024-05-19,8109
524,2024-05-19,5606
751,2024-05-19,18421
618,2024-05-19,22300
805,2024-05-19,6097
1005,2024-05-19,3545
1006,2024-05-19,4827
121,2024-05-20,8048
203,2024-05-20,22357
201,2024-05-20,8775
524,2024-05-20,8378
751,2024-05-20,1499
618,2024-05-20,53114
805,2024-05-20,4123
1005,2024-05-20,12325
1006,2024-05-20,11377
121,2024-05-21,8570
203,2024-05-21,22315
201,2024-05-21,11317
524,2024-05-21,8755
751,2024-05-21,1940
618,2024-05-21,56158
805,2024-05-21,5128
1005,2024-05-21,12913
1006,2024-05-21,11181
121,2024-05-22,9143
203,2024-05-22,22101
201,2024-05-22,11244
524,2024-05-22,8720
751,2024-05-22,1616
618,2024-05-22,45467
805,2024-05-22,4685
1005,2024-05-22,9698
1006,2024-05-22,10096
121,2024-05-23,9233
203,2024-05-23,23013
201,2024-05-23,14811
524,2024-05-23,8483
751,2024-05-23,2133
618,2024-05-23,54462
805,2024-05-23,6866
1005,2024-05-23,12748
1006,2024-05-23,11647
121,2024-05-24,9239
203,2024-05-24,22893
201,2024-05-24,12993
524,2024-05-24,10711
751,2024-05-24,1327
618,2024-05-24,55267
805,2024-05-24,12207
1005,2024-05-24,12110
1006,2024-05-24,10590
121,2024-05-25,10543
203,2024-05-25,18005
201,2024-05-25,10020
524,2024-05-25,17867
751,2024-05-25,1254
618,2024-05-25,45344
805,2024-05-25,12741
1005,2024-05-25,10066
1006,2024-05-25,22370
121,2024-05-26,6230
203,2024-05-26,11919
201,2024-05-26,8374
524,2024-05-26,5602
751,2024-05-26,1369
618,2024-05-26,22281
805,2024-05-26,6091
1005,2024-05-26,3542
1006,2024-05-26,4823
121,2024-05-27,8059
203,2024-05-27,26026
201,2024-05-27,8787
524,2024-05-27,8390
751,2024-05-27,1501
618,2024-05-27,53189
805,2024-05-27,4129
1005,2024-05-27,12342
1006,2024-05-27,11393
121,2024-05-28,8568
203,2024-05-28,22309
201,2024-05-28,11396
524,2024-05-28,8753
751,2024-05-28,1940
618,2024-05-28,56143
805,2024-05-28,5127
1005,2024-05-28,12910
1006,2024-05-28,11178
121,2024-05-29,10315
203,2024-05-29,24182
201,2024-05-29,14760
524,2024-05-29,8504
751,2024-05-29,1449
618,2024-05-29,69937
805,2024-05-29,4856
1005,2024-05-29,16814
1006,2024-05-29,21814
121,2024-05-30,9359
203,2024-05-30,23776
201,2024-05-30,12397
524,2024-05-30,8908
751,2024-05-30,2096
618,2024-05-30,72500
805,2024-05-30,8762
1005,2024-05-30,18680
1006,2024-05-30,29514
121,2024-05-31,9338
203,2024-05-31,23138
201,2024-05-31,13103
201,2024-05-31,11353
524,2024-05-31,10825
751,2024-05-31,1341
618,2024-05-31,55857
805,2024-05-31,12337
1005,2024-05-31,12239
1006,2024-05-31,10703
121,2024-06-01,7875
203,2024-06-01,19220
201,2024-06-01,10407
524,2024-06-01,9901
751,2024-06-01,1339
618,2024-06-01,34740
805,2024-06-01,13600
1005,2024-06-01,5778
1006,2024-06-01,7505
121,2024-06-02,6865
203,2024-06-02,13135
201,2024-06-02,8118
524,2024-06-02,6173
751,2024-06-02,1509
618,2024-06-02,24553
805,2024-06-02,6713
1005,2024-06-02,3903
1006,2024-06-02,5315
121,2024-06-03,7966
203,2024-06-03,22131
201,2024-06-03,8687
524,2024-06-03,8294
751,2024-06-03,1484
618,2024-06-03,52578
805,2024-06-03,4081
1005,2024-06-03,12201
1006,2024-06-03,11262
121,2024-06-04,8506
203,2024-06-04,22148
201,2024-06-04,11167
524,2024-06-04,8690
751,2024-06-04,1926
618,2024-06-04,55737
805,2024-06-04,5090
1005,2024-06-04,12816
1006,2024-06-04,11097
121,2024-06-05,9092
203,2024-06-05,21976
201,2024-06-05,12079
524,2024-06-05,8671
751,2024-06-05,1607
618,2024-06-05,45210
805,2024-06-05,4658
1005,2024-06-05,9643
1006,2024-06-05,10039
121,2024-06-06,9028
203,2024-06-06,22934
201,2024-06-06,12046
524,2024-06-06,8593
751,2024-06-06,2022
618,2024-06-06,55743
805,2024-06-06,8452
1005,2024-06-06,12860
1006,2024-06-06,11461
121,2024-06-07,8913
203,2024-06-07,22085
201,2024-06-07,12630
524,2024-06-07,10333
751,2024-06-07,1280
618,2024-06-07,53317
805,2024-06-07,11776
1005,2024-06-07,11683
1006,2024-06-07,10217
121,2024-06-08,6967
203,2024-06-08,17004
201,2024-06-08,9613
524,2024-06-08,8759
751,2024-06-08,1185
618,2024-06-08,40297
805,2024-06-08,12032
1005,2024-06-08,8588
1006,2024-06-08,18100
121,2024-06-09,6100
203,2024-06-09,11671
201,2024-06-09,8121
524,2024-06-09,5485
751,2024-06-09,1341
618,2024-06-09,21818
805,2024-06-09,5965
1005,2024-06-09,3468
1006,2024-06-09,4723
121,2024-06-10,7713
203,2024-06-10,21426
201,2024-06-10,8410
524,2024-06-10,8030
751,2024-06-10,1437
618,2024-06-10,50903
805,2024-06-10,3951
1005,2024-06-10,11812
1006,2024-06-10,10903
121,2024-06-11,8441
203,2024-06-11,21978
201,2024-06-11,9078
524,2024-06-11,8623
751,2024-06-11,1911
618,2024-06-11,55308
805,2024-06-11,5051
1005,2024-06-11,12718
1006,2024-06-11,11012
121,2024-06-12,8597
203,2024-06-12,22175
201,2024-06-12,9408
524,2024-06-12,8597
751,2024-06-12,18236
618,2024-06-12,55403
805,2024-06-12,5376
1005,2024-06-12,12999
1006,2024-06-12,11261
121,2024-06-13,8669
203,2024-06-13,22460
201,2024-06-13,9434
524,2024-06-13,8553
751,2024-06-13,1877
618,2024-06-13,56046
805,2024-06-13,9874
1005,2024-06-13,12748
1006,2024-06-13,11079
121,2024-06-14,8971
203,2024-06-14,22228
201,2024-06-14,10001
524,2024-06-14,10399
751,2024-06-14,19722
618,2024-06-14,53660
805,2024-06-14,11852
1005,2024-06-14,11758
1006,2024-06-14,10282
121,2024-06-15,7008
203,2024-06-15,17105
201,2024-06-15,6961
524,2024-06-15,8811
751,2024-06-15,1192
618,2024-06-15,30918
805,2024-06-15,12104
1005,2024-06-15,5143
1006,2024-06-15,6679
121,2024-06-16,6244
203,2024-06-16,11947
201,2024-06-16,10449
524,2024-06-16,5615
751,2024-06-16,1372
618,2024-06-16,22332
805,2024-06-16,6106
1005,2024-06-16,3550
1006,2024-06-16,4834
121,2024-06-17,7934
203,2024-06-17,22042
201,2024-06-17,8652
524,2024-06-17,8260
751,2024-06-17,17707
618,2024-06-17,52367
805,2024-06-17,4065
1005,2024-06-17,12151
1006,2024-06-17,11217
121,2024-06-18,8294
203,2024-06-18,21594
201,2024-06-18,8919
524,2024-06-18,8472
751,2024-06-18,1878
618,2024-06-18,54344
805,2024-06-18,4963
1005,2024-06-18,12496
1006,2024-06-18,10820
121,2024-06-19,8880
203,2024-06-19,21463
201,2024-06-19,9168
524,2024-06-19,8468
751,2024-06-19,1570
618,2024-06-19,44155
805,2024-06-19,4550
1005,2024-06-19,9418
1006,2024-06-19,9805
121,2024-06-20,8615
203,2024-06-20,25524
201,2024-06-20,9131
524,2024-06-20,8200
751,2024-06-20,1929
618,2024-06-20,53196
805,2024-06-20,8066
1005,2024-06-20,12272
1006,2024-06-20,10938
121,2024-06-21,8683
203,2024-06-21,21516
201,2024-06-21,9681
524,2024-06-21,10066
751,2024-06-21,17476
618,2024-06-21,51942
805,2024-06-21,11472
1005,2024-06-21,11381
1006,2024-06-21,9953
121,2024-06-22,6715
203,2024-06-22,16390
201,2024-06-22,6670
524,2024-06-22,8443
751,2024-06-22,17371
618,2024-06-22,29625
805,2024-06-22,11598
1005,2024-06-22,4928
1006,2024-06-22,6400
121,2024-06-23,5854
203,2024-06-23,11200
201,2024-06-23,6200
524,2024-06-23,5264
751,2024-06-23,1286
618,2024-06-23,20937
805,2024-06-23,5724
1005,2024-06-23,3328
1006,2024-06-23,4532
121,2024-06-24,7483
203,2024-06-24,20787
201,2024-06-24,8159
524,2024-06-24,7790
751,2024-06-24,1394
618,2024-06-24,49386
805,2024-06-24,3834
1005,2024-06-24,11460
1006,2024-06-24,10578
121,2024-06-25,7943
203,2024-06-25,20682
201,2024-06-25,8543
524,2024-06-25,8114
751,2024-06-25,1798
618,2024-06-25,52048
805,2024-06-25,4753
1005,2024-06-25,11968
1006,2024-06-25,10363
121,2024-06-26,8388
203,2024-06-26,20275
201,2024-06-26,8660
524,2024-06-26,7999
751,2024-06-26,1483
618,2024-06-26,41711
805,2024-06-26,4298
1005,2024-06-26,8897
1006,2024-06-26,9262
121,2024-06-27,8371
203,2024-06-27,21266
201,2024-06-27,9842
524,2024-06-27,7968
751,2024-06-27,1875
618,2024-06-27,51687
805,2024-06-27,7837
1005,2024-06-27,11924
1006,2024-06-27,10627
121,2024-06-28,8206
203,2024-06-28,20333
201,2024-06-28,9149
524,2024-06-28,9513
751,2024-06-28,1178
618,2024-06-28,49086
805,2024-06-28,10841
1005,2024-06-28,10756
1006,2024-06-28,9406
121,2024-06-29,6644
203,2024-06-29,16216
201,2024-06-29,6599
524,2024-06-29,8353
751,2024-06-29,1130
618,2024-06-29,40492
805,2024-06-29,11475
1005,2024-06-29,8940
1006,2024-06-29,19732
121,2024-06-30,5750
203,2024-06-30,11002
201,2024-06-30,5244
524,2024-06-30,5171
751,2024-06-30,1264
618,2024-06-30,20566
805,2024-06-30,5623
1005,2024-06-30,3269
1006,2024-06-30,4452
121,2024-07-01,7668
203,2024-07-01,19409
201,2024-07-01,7509
524,2024-07-01,7947
751,2024-07-01,1530
618,2024-07-01,49149
805,2024-07-01,3040
1005,2024-07-01,10072
1006,2024-07-01,10529
121,2024-07-02,7826
203,2024-07-02,19317
201,2024-07-02,7743
524,2024-07-02,8330
751,2024-07-02,1596
618,2024-07-02,49106
805,2024-07-02,3727
1005,2024-07-02,10791
1006,2024-07-02,10822
121,2024-07-03,8424
203,2024-07-03,19776
201,2024-07-03,7871
524,2024-07-03,8573
751,2024-07-03,1468
618,2024-07-03,51968
805,2024-07-03,3765
1005,2024-07-03,11423
1006,2024-07-03,10955
121,2024-07-04,8550
203,2024-07-04,21091
201,2024-07-04,8946
524,2024-07-04,9184
751,2024-07-04,1562
618,2024-07-04,50352
805,2024-07-04,3526
1005,2024-07-04,10725
1006,2024-07-04,10577
121,2024-07-05,8876
203,2024-07-05,19475
201,2024-07-05,7579
524,2024-07-05,9079
751,2024-07-05,1419
618,2024-07-05,46874
805,2024-07-05,2898
1005,2024-07-05,9525
1006,2024-07-05,9950
121,2024-07-06,7390
203,2024-07-06,15038
201,2024-07-06,5891
524,2024-07-06,8147
751,2024-07-06,1060
618,2024-07-06,36151
805,2024-07-06,1711
1005,2024-07-06,7229
1006,2024-07-06,17157
121,2024-07-07,5367
203,2024-07-07,9609
201,2024-07-07,5187
524,2024-07-07,6123
751,2024-07-07,826
618,2024-07-07,28460
805,2024-07-07,1238
1005,2024-07-07,5747
1006,2024-07-07,15391
121,2024-07-08,7342
203,2024-07-08,18583
201,2024-07-08,7190
524,2024-07-08,7608
751,2024-07-08,1465
618,2024-07-08,47058
805,2024-07-08,2910
1005,2024-07-08,9644
1006,2024-07-08,10081
121,2024-07-09,7551
203,2024-07-09,18639
201,2024-07-09,7472
524,2024-07-09,8038
751,2024-07-09,1540
618,2024-07-09,47384
805,2024-07-09,3597
1005,2024-07-09,10413
1006,2024-07-09,10442
121,2024-07-10,7970
203,2024-07-10,18711
201,2024-07-10,7447
524,2024-07-10,8111
751,2024-07-10,1389
618,2024-07-10,49169
805,2024-07-10,3562
1005,2024-07-10,10808
1006,2024-07-10,10365
121,2024-07-11,8075
203,2024-07-11,19918
201,2024-07-11,8507
524,2024-07-11,8673
751,2024-07-11,1475
618,2024-07-11,47551
805,2024-07-11,3330
1005,2024-07-11,10128
1006,2024-07-11,9989
121,2024-07-12,8782
203,2024-07-12,19268
201,2024-07-12,7499
524,2024-07-12,8983
751,2024-07-12,17633
618,2024-07-12,46376
805,2024-07-12,2867
1005,2024-07-12,9424
1006,2024-07-12,9845
121,2024-07-13,6806
203,2024-07-13,13850
201,2024-07-13,5426
524,2024-07-13,7504
751,2024-07-13,976
618,2024-07-13,38835
805,2024-07-13,1576
1005,2024-07-13,8672
1006,2024-07-13,22442
121,2024-07-14,5744
203,2024-07-14,10284
201,2024-07-14,5551
524,2024-07-14,6554
751,2024-07-14,17113
618,2024-07-14,21170
805,2024-07-14,1325
1005,2024-07-14,2774
1006,2024-07-14,5339
121,2024-07-15,7393
203,2024-07-15,18713
201,2024-07-15,7240
524,2024-07-15,7661
751,2024-07-15,1475
618,2024-07-15,47385
805,2024-07-15,2930
1005,2024-07-15,9711
1006,2024-07-15,10151
121,2024-07-16,7412
203,2024-07-16,18297
201,2024-07-16,7334
524,2024-07-16,7890
751,2024-07-16,1512
618,2024-07-16,46513
805,2024-07-16,3531
1005,2024-07-16,10221
1006,2024-07-16,10251
121,2024-07-17,7574
203,2024-07-17,21420
201,2024-07-17,7077
524,2024-07-17,7708
751,2024-07-17,1320
618,2024-07-17,46727
805,2024-07-17,3385
1005,2024-07-17,10271
1006,2024-07-17,9850
121,2024-07-18,7487
203,2024-07-18,18468
201,2024-07-18,7991
524,2024-07-18,8042
751,2024-07-18,1368
618,2024-07-18,44091
805,2024-07-18,3087
1005,2024-07-18,9391
1006,2024-07-18,9262
121,2024-07-19,7904
203,2024-07-19,17341
201,2024-07-19,6749
524,2024-07-19,8084
751,2024-07-19,1263
618,2024-07-19,41737
805,2024-07-19,2580
1005,2024-07-19,8481
1006,2024-07-19,8860
121,2024-07-20,6233
203,2024-07-20,12684
201,2024-07-20,4969
524,2024-07-20,6872
751,2024-07-20,894
618,2024-07-20,35234
805,2024-07-20,1443
1005,2024-07-20,7822
1006,2024-07-20,20155
121,2024-07-21,5080
203,2024-07-21,9097
201,2024-07-21,4910
524,2024-07-21,5797
751,2024-07-21,782
618,2024-07-21,29170
805,2024-07-21,1172
1005,2024-07-21,6251
1006,2024-07-21,17241
121,2024-07-22,6995
203,2024-07-22,17704
201,2024-07-22,6850
524,2024-07-22,7248
751,2024-07-22,1395
618,2024-07-22,55277
805,2024-07-22,2773
1005,2024-07-22,12985
1006,2024-07-22,22123
121,2024-07-23,7043
203,2024-07-23,17386
201,2024-07-23,6969
524,2024-07-23,7497
751,2024-07-23,1436
618,2024-07-23,54642
805,2024-07-23,3355
1005,2024-07-23,13510
1006,2024-07-23,22259
121,2024-07-24,7070
203,2024-07-24,16598
201,2024-07-24,6606
524,2024-07-24,7195
751,2024-07-24,1232
618,2024-07-24,43617
805,2024-07-24,3160
1005,2024-07-24,9588
1006,2024-07-24,9195
121,2024-07-25,5028
203,2024-07-25,9003
201,2024-07-25,5991
524,2024-07-25,5737
751,2024-07-25,774
618,2024-07-25,18533
805,2024-07-25,1160
1005,2024-07-25,2428
1006,2024-07-25,4674
121,2024-07-26,6722
203,2024-07-26,14748
201,2024-07-26,5740
524,2024-07-26,6875
751,2024-07-26,1074
618,2024-07-26,35498
805,2024-07-26,2195
1005,2024-07-26,7213
1006,2024-07-26,7535
121,2024-07-27,5631
203,2024-07-27,11459
201,2024-07-27,4489
524,2024-07-27,6208
751,2024-07-27,17037
618,2024-07-27,20933
805,2024-07-27,1304
1005,2024-07-27,3104
1006,2024-07-27,5147
121,2024-07-28,4422
203,2024-07-28,7918
201,2024-07-28,4274
524,2024-07-28,5046
751,2024-07-28,680
618,2024-07-28,16299
805,2024-07-28,1020
1005,2024-07-28,2135
1006,2024-07-28,4110
121,2024-07-29,6238
203,2024-07-29,15790
201,2024-07-29,6109
524,2024-07-29,6465
751,2024-07-29,1244
618,2024-07-29,39984
805,2024-07-29,2473
1005,2024-07-29,8194
1006,2024-07-29,8566
121,2024-07-30,6418
203,2024-07-30,20100
201,2024-07-30,6418
524,2024-07-30,6739
751,2024-07-30,1216
618,2024-07-30,41500
805,2024-07-30,3007
1005,2024-07-30,9357
1006,2024-07-30,8884
121,2024-07-31,6695
203,2024-07-31,20339
201,2024-07-31,6255
524,2024-07-31,6813
751,2024-07-31,1167
618,2024-07-31,41303
805,2024-07-31,2992
1005,2024-07-31,9079
1006,2024-07-31,8707
121,2024-08-01,6377
203,2024-08-01,15730
201,2024-08-01,5889
524,2024-08-01,6849
751,2024-08-01,1165
618,2024-08-01,37553
805,2024-08-01,2629
1005,2024-08-01,7999
1006,2024-08-01,7888
121,2024-08-02,6657
203,2024-08-02,14606
201,2024-08-02,5684
524,2024-08-02,6809
751,2024-08-02,1064
618,2024-08-02,35154
805,2024-08-02,2173
1005,2024-08-02,7143
1006,2024-08-02,7462
121,2024-08-03,5304
203,2024-08-03,10793
201,2024-08-03,4228
524,2024-08-03,5847
751,2024-08-03,761
618,2024-08-03,19716
805,2024-08-03,1228
1005,2024-08-03,2924
1006,2024-08-03,4847
121,2024-08-04,4141
203,2024-08-04,7415
201,2024-08-04,4291
524,2024-08-04,4725
751,2024-08-04,637
618,2024-08-04,15263
805,2024-08-04,956
1005,2024-08-04,2000
1006,2024-08-04,3849
121,2024-08-05,5450
203,2024-08-05,13796
201,2024-08-05,5338
524,2024-08-05,5648
751,2024-08-05,1087
618,2024-08-05,34934
805,2024-08-05,2160
1005,2024-08-05,7159
1006,2024-08-05,7484
121,2024-08-06,5461
203,2024-08-06,13480
201,2024-08-06,5404
524,2024-08-06,5813
751,2024-08-06,1114
618,2024-08-06,34269
805,2024-08-06,2601
1005,2024-08-06,7531
1006,2024-08-06,7552
121,2024-08-07,5705
203,2024-08-07,13392
201,2024-08-07,5330
524,2024-08-07,5805
751,2024-08-07,994
618,2024-08-07,35193
805,2024-08-07,2550
1005,2024-08-07,7736
1006,2024-08-07,7419
121,2024-08-08,5676
203,2024-08-08,14000
201,2024-08-08,5241
524,2024-08-08,6096
751,2024-08-08,1037
618,2024-08-08,33422
805,2024-08-08,2340
1005,2024-08-08,7119
1006,2024-08-08,7021
121,2024-08-09,6055
203,2024-08-09,13285
201,2024-08-09,5170
524,2024-08-09,6193
751,2024-08-09,968
618,2024-08-09,31975
805,2024-08-09,1977
1005,2024-08-09,6497
1006,2024-08-09,6788
121,2024-08-10,4967
203,2024-08-10,10108
201,2024-08-10,3960
524,2024-08-10,5476
751,2024-08-10,713
618,2024-08-10,18464
805,2024-08-10,1150
1005,2024-08-10,2738
1006,2024-08-10,4540
121,2024-08-11,3967
203,2024-08-11,7103
201,2024-08-11,4534
524,2024-08-11,4526
751,2024-08-11,610
618,2024-08-11,14622
805,2024-08-11,915
1005,2024-08-11,1916
1006,2024-08-11,3687
121,2024-08-12,5073
203,2024-08-12,12839
201,2024-08-12,4967
524,2024-08-12,5256
751,2024-08-12,1012
618,2024-08-12,32511
805,2024-08-12,2011
1005,2024-08-12,6663
1006,2024-08-12,6965
121,2024-08-13,5087
203,2024-08-13,12556
201,2024-08-13,5033
524,2024-08-13,5415
751,2024-08-13,1037
618,2024-08-13,31920
805,2024-08-13,2423
1005,2024-08-13,7014
1006,2024-08-13,7035
121,2024-08-14,5442
203,2024-08-14,12777
201,2024-08-14,5085
524,2024-08-14,5539
751,2024-08-14,948
618,2024-08-14,33575
805,2024-08-14,2433
1005,2024-08-14,7380
1006,2024-08-14,7078
121,2024-08-15,4509
203,2024-08-15,8074
201,2024-08-15,5112
524,2024-08-15,5145
751,2024-08-15,694
618,2024-08-15,16620
805,2024-08-15,1041
1005,2024-08-15,2177
1006,2024-08-15,4191
121,2024-08-16,5377
203,2024-08-16,11797
201,2024-08-16,4591
524,2024-08-16,5500
751,2024-08-16,859
618,2024-08-16,28395
805,2024-08-16,1755
1005,2024-08-16,5770
1006,2024-08-16,6028
121,2024-08-17,4985
203,2024-08-17,10144
201,2024-08-17,3974
524,2024-08-17,5496
751,2024-08-17,715
618,2024-08-17,18531
805,2024-08-17,1154
1005,2024-08-17,2748
1006,2024-08-17,4556
121,2024-08-18,3915
203,2024-08-18,7010
201,2024-08-18,4457
524,2024-08-18,4467
751,2024-08-18,602
618,2024-08-18,14430
805,2024-08-18,903
1005,2024-08-18,1891
1006,2024-08-18,3639
121,2024-08-19,5025
203,2024-08-19,12718
201,2024-08-19,4921
524,2024-08-19,5207
751,2024-08-19,1002
618,2024-08-19,32206
805,2024-08-19,1992
1005,2024-08-19,6600
1006,2024-08-19,6899
121,2024-08-20,5141
203,2024-08-20,12689
201,2024-08-20,5087
524,2024-08-20,5472
751,2024-08-20,1048
618,2024-08-20,32258
805,2024-08-20,2449
1005,2024-08-20,7089
1006,2024-08-20,7109
121,2024-08-21,5493
203,2024-08-21,12895
201,2024-08-21,5132
524,2024-08-21,5590
751,2024-08-21,957
618,2024-08-21,33885
805,2024-08-21,2455
1005,2024-08-21,7448
1006,2024-08-21,7143
121,2024-08-22,5485
203,2024-08-22,13531
201,2024-08-22,5066
524,2024-08-22,5892
751,2024-08-22,1002
618,2024-08-22,32303
805,2024-08-22,2262
1005,2024-08-22,6881
1006,2024-08-22,6786
121,2024-08-23,5956
203,2024-08-23,13068
201,2024-08-23,5086
524,2024-08-23,6092
751,2024-08-23,952
618,2024-08-23,31454
805,2024-08-23,1945
1005,2024-08-23,6391
1006,2024-08-23,6677
121,2024-08-24,4999
203,2024-08-24,10172
201,2024-08-24,3985
524,2024-08-24,5511
751,2024-08-24,717
618,2024-08-24,18583
805,2024-08-24,1158
1005,2024-08-24,2756
1006,2024-08-24,4569
121,2024-08-25,4423
203,2024-08-25,7920
201,2024-08-25,4921
524,2024-08-25,5047
751,2024-08-25,18348
618,2024-08-25,28513
805,2024-08-25,1021
1005,2024-08-25,6575
1006,2024-08-25,18746
121,2024-08-26,5470
203,2024-08-26,13845
201,2024-08-26,5357
524,2024-08-26,5669
751,2024-08-26,1091
618,2024-08-26,35060
805,2024-08-26,2168
1005,2024-08-26,7185
1006,2024-08-26,7511
121,2024-08-27,9053
203,2024-08-27,13967
201,2024-08-27,5539
524,2024-08-27,6105
751,2024-08-27,1236
618,2024-08-27,34426
805,2024-08-27,2740
1005,2024-08-27,7356
1006,2024-08-27,7817
121,2024-08-28,6167
203,2024-08-28,14478
201,2024-08-28,5762
524,2024-08-28,6276
751,2024-08-28,17715
618,2024-08-28,38046
805,2024-08-28,2757
1005,2024-08-28,8363
1006,2024-08-28,8020
121,2024-08-29,6107
203,2024-08-29,15064
201,2024-08-29,5640
524,2024-08-29,6559
751,2024-08-29,1116
618,2024-08-29,35964
805,2024-08-29,2518
1005,2024-08-29,7660
1006,2024-08-29,7555
